id,date,layer,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
33028,2020-11-05,cnig_municipios,8,2,3,3,0.42857142857142855,0.21428571428571427,2,2020-11-05
33014,2020-11-05,cnig_municipios,130,6,36,65,5.142857142857143,4.642857142857143,18,2020-10-30
33037,2020-11-05,cnig_municipios,496,16,132,204,18.857142857142858,14.571428571428571,41,2020-10-09
33064,2020-11-05,cnig_municipios,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-11-04
33029,2020-11-05,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33036,2020-11-05,cnig_municipios,119,1,17,36,2.4285714285714284,2.5714285714285716,6,2020-08-24
33054,2020-11-05,cnig_municipios,10,1,1,3,0.14285714285714285,0.21428571428571427,2,2020-03-24
33060,2020-11-05,cnig_municipios,270,34,57,82,8.142857142857142,5.857142857142857,34,2020-11-05
33059,2020-11-05,cnig_municipios,53,1,5,11,0.7142857142857143,0.7857142857142857,6,2020-03-30
33018,2020-11-05,cnig_municipios,19,0,1,5,0.14285714285714285,0.35714285714285715,4,2020-10-28
33048,2020-11-05,cnig_municipios,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-31
33032,2020-11-05,cnig_municipios,291,24,50,69,7.142857142857143,4.928571428571429,24,2020-11-05
33072,2020-11-05,cnig_municipios,34,0,1,2,0.14285714285714285,0.14285714285714285,6,2020-10-09
33011,2020-11-05,cnig_municipios,145,4,14,33,2.0,2.357142857142857,7,2020-11-02
33075,2020-11-05,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33073,2020-11-05,cnig_municipios,87,1,5,24,0.7142857142857143,1.7142857142857142,7,2020-10-09
33040,2020-11-05,cnig_municipios,37,1,6,10,0.8571428571428571,0.7142857142857143,3,2020-11-03
33003,2020-11-05,cnig_municipios,4,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-04-25
33042,2020-11-05,cnig_municipios,40,1,7,15,1.0,1.0714285714285714,4,2020-10-22
33016,2020-11-05,cnig_municipios,275,3,16,37,2.2857142857142856,2.642857142857143,17,2020-03-25
33050,2020-11-05,cnig_municipios,10,0,0,0,0.0,0.0,3,2020-09-30
33030,2020-11-05,cnig_municipios,11,1,1,7,0.14285714285714285,0.5,5,2020-10-23
33069,2020-11-05,cnig_municipios,27,2,7,12,1.0,0.8571428571428571,6,2020-10-22
33049,2020-11-05,cnig_municipios,30,3,14,15,2.0,1.0714285714285714,4,2020-11-04
33052,2020-11-05,cnig_municipios,2,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-15
33013,2020-11-05,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33017,2020-11-05,cnig_municipios,14,0,1,4,0.14285714285714285,0.2857142857142857,3,2020-08-01
33015,2020-11-05,cnig_municipios,6,1,3,3,0.42857142857142855,0.21428571428571427,1,2020-09-19
33035,2020-11-04,cnig_municipios,122,7,21,32,3.0,2.2857142857142856,7,2020-10-30
33001,2020-11-04,cnig_municipios,24,0,13,18,1.8571428571428572,1.2857142857142858,5,2020-10-27
33002,2020-11-04,cnig_municipios,98,4,23,48,3.2857142857142856,3.4285714285714284,7,2020-10-23
33078,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33058,2020-11-04,cnig_municipios,40,0,0,1,0.0,0.07142857142857142,22,2020-10-15
33046,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33020,2020-11-04,cnig_municipios,157,1,9,39,1.2857142857142858,2.7857142857142856,11,2020-10-28
33041,2020-11-04,cnig_municipios,36,0,3,9,0.42857142857142855,0.6428571428571429,5,2020-10-18
33021,2020-11-04,cnig_municipios,42,5,17,25,2.4285714285714284,1.7857142857142858,5,2020-11-04
33010,2020-11-04,cnig_municipios,16,0,0,2,0.0,0.14285714285714285,4,2020-04-03
33038,2020-11-04,cnig_municipios,13,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-03-23
33004,2020-11-04,cnig_municipios,1064,14,108,293,15.428571428571429,20.928571428571427,48,2020-10-09
33012,2020-11-04,cnig_municipios,60,1,6,12,0.8571428571428571,0.8571428571428571,4,2020-09-12
33027,2020-11-04,cnig_municipios,5,0,0,0,0.0,0.0,3,2020-10-05
33047,2020-11-04,cnig_municipios,6,0,0,1,0.0,0.07142857142857142,1,2020-03-15
33071,2020-11-04,cnig_municipios,1,0,0,1,0.0,0.07142857142857142,1,2020-10-27
33007,2020-11-04,cnig_municipios,7,0,0,0,0.0,0.0,3,2020-09-14
33062,2020-11-04,cnig_municipios,2,0,1,2,0.14285714285714285,0.14285714285714285,1,2020-10-24
33063,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33009,2020-11-04,cnig_municipios,8,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-10-09
33056,2020-11-04,cnig_municipios,30,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-09-04
33057,2020-11-04,cnig_municipios,19,1,1,4,0.14285714285714285,0.2857142857142857,2,2020-03-29
33025,2020-11-04,cnig_municipios,83,2,9,29,1.2857142857142858,2.0714285714285716,10,2020-10-23
33065,2020-11-04,cnig_municipios,7,0,0,1,0.0,0.07142857142857142,2,2020-08-28
33074,2020-11-04,cnig_municipios,19,0,3,9,0.42857142857142855,0.6428571428571429,3,2020-09-09
33033,2020-11-04,cnig_municipios,128,4,18,44,2.5714285714285716,3.142857142857143,11,2020-10-24
33053,2020-11-04,cnig_municipios,7,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-03-16
33044,2020-11-04,cnig_municipios,2653,66,354,630,50.57142857142857,45.0,80,2020-11-02
33061,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2020-11-04,cnig_municipios,22,1,5,8,0.7142857142857143,0.5714285714285714,2,2020-08-05
33006,2020-11-04,cnig_municipios,14,2,5,6,0.7142857142857143,0.42857142857142855,2,2020-11-03
33051,2020-11-04,cnig_municipios,147,3,17,36,2.4285714285714284,2.5714285714285716,22,2020-04-11
33031,2020-11-04,cnig_municipios,601,28,120,215,17.142857142857142,15.357142857142858,33,2020-11-03
33022,2020-11-04,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-17
33005,2020-11-04,cnig_municipios,6,0,2,2,0.2857142857142857,0.14285714285714285,2,2020-11-02
33045,2020-11-04,cnig_municipios,67,3,8,19,1.1428571428571428,1.3571428571428572,6,2020-08-20
33034,2020-11-04,cnig_municipios,124,2,13,33,1.8571428571428572,2.357142857142857,8,2020-09-18
33055,2020-11-04,cnig_municipios,8,1,1,1,0.14285714285714285,0.07142857142857142,2,2020-08-16
33067,2020-11-04,cnig_municipios,7,1,3,5,0.42857142857142855,0.35714285714285715,2,2020-10-29
33008,2020-11-04,cnig_municipios,12,0,0,1,0.0,0.07142857142857142,3,2020-08-21
33043,2020-11-04,cnig_municipios,5,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-09-20
33039,2020-11-04,cnig_municipios,10,1,3,3,0.42857142857142855,0.21428571428571427,2,2020-09-04
33068,2020-11-04,cnig_municipios,7,0,3,6,0.42857142857142855,0.42857142857142855,2,2020-10-27
33077,2020-11-04,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-28
33076,2020-11-04,cnig_municipios,177,11,28,57,4.0,4.071428571428571,11,2020-10-18
33026,2020-11-04,cnig_municipios,129,2,10,15,1.4285714285714286,1.0714285714285714,41,2020-03-19
33066,2020-11-04,cnig_municipios,630,10,66,188,9.428571428571429,13.428571428571429,59,2020-10-22
33024,2020-11-04,cnig_municipios,4775,191,1099,2155,157.0,153.92857142857142,245,2020-10-29
33023,2020-11-04,cnig_municipios,17,0,1,3,0.14285714285714285,0.21428571428571427,1,2020-03-26
33070,2020-11-04,cnig_municipios,22,0,0,1,0.0,0.07142857142857142,4,2020-03-15
33028,2020-11-04,cnig_municipios,6,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-04-01
33014,2020-11-04,cnig_municipios,124,3,36,59,5.142857142857143,4.214285714285714,18,2020-10-30
33037,2020-11-04,cnig_municipios,480,28,124,199,17.714285714285715,14.214285714285714,41,2020-10-09
33064,2020-11-04,cnig_municipios,1,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-11-04
33029,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33036,2020-11-04,cnig_municipios,118,4,19,37,2.7142857142857144,2.642857142857143,6,2020-08-24
33054,2020-11-04,cnig_municipios,9,0,1,4,0.14285714285714285,0.2857142857142857,2,2020-03-24
33060,2020-11-04,cnig_municipios,236,8,32,49,4.571428571428571,3.5,15,2020-10-11
33059,2020-11-04,cnig_municipios,52,2,5,12,0.7142857142857143,0.8571428571428571,6,2020-03-30
33018,2020-11-04,cnig_municipios,19,0,1,5,0.14285714285714285,0.35714285714285715,4,2020-10-28
33048,2020-11-04,cnig_municipios,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-31
33032,2020-11-04,cnig_municipios,267,11,27,48,3.857142857142857,3.4285714285714284,17,2020-09-19
33072,2020-11-04,cnig_municipios,34,0,2,2,0.2857142857142857,0.14285714285714285,6,2020-10-09
33011,2020-11-04,cnig_municipios,141,1,16,29,2.2857142857142856,2.0714285714285716,7,2020-11-02
33075,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33073,2020-11-04,cnig_municipios,86,1,11,23,1.5714285714285714,1.6428571428571428,7,2020-10-09
33040,2020-11-04,cnig_municipios,36,0,6,9,0.8571428571428571,0.6428571428571429,3,2020-11-03
33003,2020-11-04,cnig_municipios,4,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-04-25
33042,2020-11-04,cnig_municipios,39,2,6,18,0.8571428571428571,1.2857142857142858,4,2020-10-22
33016,2020-11-04,cnig_municipios,272,4,14,35,2.0,2.5,17,2020-03-25
33050,2020-11-04,cnig_municipios,10,0,0,0,0.0,0.0,3,2020-09-30
33030,2020-11-04,cnig_municipios,10,0,0,7,0.0,0.5,5,2020-10-23
33069,2020-11-04,cnig_municipios,25,2,5,16,0.7142857142857143,1.1428571428571428,6,2020-10-22
33049,2020-11-04,cnig_municipios,27,4,12,12,1.7142857142857142,0.8571428571428571,4,2020-11-04
33052,2020-11-04,cnig_municipios,2,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-15
33013,2020-11-04,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33017,2020-11-04,cnig_municipios,14,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2020-11-04,cnig_municipios,5,1,2,2,0.2857142857142857,0.14285714285714285,1,2020-09-19
33035,2020-11-03,cnig_municipios,115,3,16,29,2.2857142857142856,2.0714285714285716,7,2020-10-30
33001,2020-11-03,cnig_municipios,24,1,13,18,1.8571428571428572,1.2857142857142858,5,2020-10-27
33002,2020-11-03,cnig_municipios,94,4,25,48,3.5714285714285716,3.4285714285714284,7,2020-10-23
33078,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33058,2020-11-03,cnig_municipios,40,0,0,1,0.0,0.07142857142857142,22,2020-10-15
33046,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33020,2020-11-03,cnig_municipios,156,0,19,48,2.7142857142857144,3.4285714285714284,11,2020-10-28
33041,2020-11-03,cnig_municipios,36,1,3,9,0.42857142857142855,0.6428571428571429,5,2020-10-18
33021,2020-11-03,cnig_municipios,37,0,13,20,1.8571428571428572,1.4285714285714286,4,2020-10-20
33010,2020-11-03,cnig_municipios,16,0,1,2,0.14285714285714285,0.14285714285714285,4,2020-04-03
33038,2020-11-03,cnig_municipios,13,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-03-23
33004,2020-11-03,cnig_municipios,1050,6,127,297,18.142857142857142,21.214285714285715,48,2020-10-09
33012,2020-11-03,cnig_municipios,59,1,5,13,0.7142857142857143,0.9285714285714286,4,2020-09-12
33027,2020-11-03,cnig_municipios,5,0,0,0,0.0,0.0,3,2020-10-05
33047,2020-11-03,cnig_municipios,6,0,0,1,0.0,0.07142857142857142,1,2020-03-15
33071,2020-11-03,cnig_municipios,1,0,0,1,0.0,0.07142857142857142,1,2020-10-27
33007,2020-11-03,cnig_municipios,7,0,0,0,0.0,0.0,3,2020-09-14
33062,2020-11-03,cnig_municipios,2,0,1,2,0.14285714285714285,0.14285714285714285,1,2020-10-24
33063,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33009,2020-11-03,cnig_municipios,8,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-10-09
33056,2020-11-03,cnig_municipios,30,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-09-04
33057,2020-11-03,cnig_municipios,18,0,1,4,0.14285714285714285,0.2857142857142857,2,2020-03-29
33025,2020-11-03,cnig_municipios,81,4,9,30,1.2857142857142858,2.142857142857143,10,2020-10-23
33065,2020-11-03,cnig_municipios,7,0,0,1,0.0,0.07142857142857142,2,2020-08-28
33074,2020-11-03,cnig_municipios,19,1,5,10,0.7142857142857143,0.7142857142857143,3,2020-09-09
33033,2020-11-03,cnig_municipios,124,3,17,44,2.4285714285714284,3.142857142857143,11,2020-10-24
33053,2020-11-03,cnig_municipios,7,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-03-16
33044,2020-11-03,cnig_municipios,2587,50,337,598,48.142857142857146,42.714285714285715,80,2020-11-02
33061,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2020-11-03,cnig_municipios,21,1,4,7,0.5714285714285714,0.5,2,2020-08-05
33006,2020-11-03,cnig_municipios,12,2,3,4,0.42857142857142855,0.2857142857142857,2,2020-11-03
33051,2020-11-03,cnig_municipios,144,0,19,37,2.7142857142857144,2.642857142857143,22,2020-04-11
33031,2020-11-03,cnig_municipios,573,33,114,202,16.285714285714285,14.428571428571429,33,2020-11-03
33022,2020-11-03,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-17
33005,2020-11-03,cnig_municipios,6,0,2,2,0.2857142857142857,0.14285714285714285,2,2020-11-02
33045,2020-11-03,cnig_municipios,64,0,6,16,0.8571428571428571,1.1428571428571428,6,2020-08-20
33034,2020-11-03,cnig_municipios,122,1,14,32,2.0,2.2857142857142856,8,2020-09-18
33055,2020-11-03,cnig_municipios,7,0,0,0,0.0,0.0,2,2020-08-16
33067,2020-11-03,cnig_municipios,6,0,3,4,0.42857142857142855,0.2857142857142857,2,2020-10-29
33008,2020-11-03,cnig_municipios,12,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-08-21
33043,2020-11-03,cnig_municipios,5,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-09-20
33039,2020-11-03,cnig_municipios,9,0,2,2,0.2857142857142857,0.14285714285714285,2,2020-09-04
33068,2020-11-03,cnig_municipios,7,0,4,6,0.5714285714285714,0.42857142857142855,2,2020-10-27
33077,2020-11-03,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-28
33076,2020-11-03,cnig_municipios,166,1,24,47,3.4285714285714284,3.357142857142857,11,2020-10-18
33026,2020-11-03,cnig_municipios,127,1,9,16,1.2857142857142858,1.1428571428571428,41,2020-03-19
33066,2020-11-03,cnig_municipios,620,7,67,188,9.571428571428571,13.428571428571429,59,2020-10-22
33024,2020-11-03,cnig_municipios,4584,125,1106,2076,158.0,148.28571428571428,245,2020-10-29
33023,2020-11-03,cnig_municipios,17,0,2,4,0.2857142857142857,0.2857142857142857,1,2020-03-26
33070,2020-11-03,cnig_municipios,22,0,0,1,0.0,0.07142857142857142,4,2020-03-15
33028,2020-11-03,cnig_municipios,6,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-04-01
33014,2020-11-03,cnig_municipios,121,3,39,57,5.571428571428571,4.071428571428571,18,2020-10-30
33037,2020-11-03,cnig_municipios,452,17,105,184,15.0,13.142857142857142,41,2020-10-09
33064,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33029,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33036,2020-11-03,cnig_municipios,114,2,21,36,3.0,2.5714285714285716,6,2020-08-24
33054,2020-11-03,cnig_municipios,9,0,1,4,0.14285714285714285,0.2857142857142857,2,2020-03-24
33060,2020-11-03,cnig_municipios,228,6,29,44,4.142857142857143,3.142857142857143,15,2020-10-11
33059,2020-11-03,cnig_municipios,50,1,3,10,0.42857142857142855,0.7142857142857143,6,2020-03-30
33018,2020-11-03,cnig_municipios,19,0,5,5,0.7142857142857143,0.35714285714285715,4,2020-10-28
33048,2020-11-03,cnig_municipios,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-31
33032,2020-11-03,cnig_municipios,256,4,19,38,2.7142857142857144,2.7142857142857144,17,2020-09-19
33072,2020-11-03,cnig_municipios,34,0,2,2,0.2857142857142857,0.14285714285714285,6,2020-10-09
33011,2020-11-03,cnig_municipios,140,0,15,32,2.142857142857143,2.2857142857142856,7,2020-11-02
33075,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33073,2020-11-03,cnig_municipios,85,1,11,26,1.5714285714285714,1.8571428571428572,7,2020-10-09
33040,2020-11-03,cnig_municipios,36,3,6,9,0.8571428571428571,0.6428571428571429,3,2020-11-03
33003,2020-11-03,cnig_municipios,4,0,2,2,0.2857142857142857,0.14285714285714285,2,2020-04-25
33042,2020-11-03,cnig_municipios,37,2,7,17,1.0,1.2142857142857142,4,2020-10-22
33016,2020-11-03,cnig_municipios,268,1,13,39,1.8571428571428572,2.7857142857142856,17,2020-03-25
33050,2020-11-03,cnig_municipios,10,0,0,0,0.0,0.0,3,2020-09-30
33030,2020-11-03,cnig_municipios,10,0,0,8,0.0,0.5714285714285714,5,2020-10-23
33069,2020-11-03,cnig_municipios,23,0,4,14,0.5714285714285714,1.0,6,2020-10-22
33049,2020-11-03,cnig_municipios,23,2,8,8,1.1428571428571428,0.5714285714285714,2,2020-03-29
33052,2020-11-03,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-15
33013,2020-11-03,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33017,2020-11-03,cnig_municipios,14,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2020-11-03,cnig_municipios,4,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-09-19
33035,2020-11-02,cnig_municipios,112,0,14,27,2.0,1.9285714285714286,7,2020-10-30
33001,2020-11-02,cnig_municipios,23,0,17,17,2.4285714285714284,1.2142857142857142,5,2020-10-27
33002,2020-11-02,cnig_municipios,90,2,26,45,3.7142857142857144,3.2142857142857144,7,2020-10-23
33078,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33058,2020-11-02,cnig_municipios,40,0,0,1,0.0,0.07142857142857142,22,2020-10-15
33046,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33020,2020-11-02,cnig_municipios,156,2,21,48,3.0,3.4285714285714284,11,2020-10-28
33041,2020-11-02,cnig_municipios,35,1,2,8,0.2857142857142857,0.5714285714285714,5,2020-10-18
33021,2020-11-02,cnig_municipios,37,2,13,24,1.8571428571428572,1.7142857142857142,4,2020-10-20
33010,2020-11-02,cnig_municipios,16,0,2,2,0.2857142857142857,0.14285714285714285,4,2020-04-03
33038,2020-11-02,cnig_municipios,13,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-03-23
33004,2020-11-02,cnig_municipios,1044,15,144,311,20.571428571428573,22.214285714285715,48,2020-10-09
33012,2020-11-02,cnig_municipios,58,0,4,13,0.5714285714285714,0.9285714285714286,4,2020-09-12
33027,2020-11-02,cnig_municipios,5,0,0,0,0.0,0.0,3,2020-10-05
33047,2020-11-02,cnig_municipios,6,0,0,1,0.0,0.07142857142857142,1,2020-03-15
33071,2020-11-02,cnig_municipios,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-10-27
33007,2020-11-02,cnig_municipios,7,0,0,0,0.0,0.0,3,2020-09-14
33062,2020-11-02,cnig_municipios,2,0,1,2,0.14285714285714285,0.14285714285714285,1,2020-10-24
33063,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33009,2020-11-02,cnig_municipios,8,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-10-09
33056,2020-11-02,cnig_municipios,30,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-09-04
33057,2020-11-02,cnig_municipios,18,0,1,5,0.14285714285714285,0.35714285714285715,2,2020-03-29
33025,2020-11-02,cnig_municipios,77,0,6,28,0.8571428571428571,2.0,10,2020-10-23
33065,2020-11-02,cnig_municipios,7,0,0,1,0.0,0.07142857142857142,2,2020-08-28
33074,2020-11-02,cnig_municipios,18,0,5,9,0.7142857142857143,0.6428571428571429,3,2020-09-09
33033,2020-11-02,cnig_municipios,121,1,19,42,2.7142857142857144,3.0,11,2020-10-24
33053,2020-11-02,cnig_municipios,7,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-03-16
33044,2020-11-02,cnig_municipios,2537,80,319,586,45.57142857142857,41.857142857142854,80,2020-11-02
33061,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2020-11-02,cnig_municipios,20,2,4,6,0.5714285714285714,0.42857142857142855,2,2020-08-05
33006,2020-11-02,cnig_municipios,10,0,1,2,0.14285714285714285,0.14285714285714285,1,2020-03-28
33051,2020-11-02,cnig_municipios,144,0,21,41,3.0,2.9285714285714284,22,2020-04-11
33031,2020-11-02,cnig_municipios,540,6,98,175,14.0,12.5,29,2020-10-30
33022,2020-11-02,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-17
33005,2020-11-02,cnig_municipios,6,2,2,2,0.2857142857142857,0.14285714285714285,2,2020-11-02
33045,2020-11-02,cnig_municipios,64,0,8,16,1.1428571428571428,1.1428571428571428,6,2020-08-20
33034,2020-11-02,cnig_municipios,121,0,16,36,2.2857142857142856,2.5714285714285716,8,2020-09-18
33055,2020-11-02,cnig_municipios,7,0,0,0,0.0,0.0,2,2020-08-16
33067,2020-11-02,cnig_municipios,6,0,4,4,0.5714285714285714,0.2857142857142857,2,2020-10-29
33008,2020-11-02,cnig_municipios,12,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-08-21
33043,2020-11-02,cnig_municipios,5,0,1,3,0.14285714285714285,0.21428571428571427,2,2020-09-20
33039,2020-11-02,cnig_municipios,9,1,2,2,0.2857142857142857,0.14285714285714285,2,2020-09-04
33068,2020-11-02,cnig_municipios,7,0,6,6,0.8571428571428571,0.42857142857142855,2,2020-10-27
33077,2020-11-02,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-03-28
33076,2020-11-02,cnig_municipios,165,1,27,50,3.857142857142857,3.5714285714285716,11,2020-10-18
33026,2020-11-02,cnig_municipios,126,1,8,16,1.1428571428571428,1.1428571428571428,41,2020-03-19
33066,2020-11-02,cnig_municipios,613,10,74,191,10.571428571428571,13.642857142857142,59,2020-10-22
33024,2020-11-02,cnig_municipios,4459,84,1143,2003,163.28571428571428,143.07142857142858,245,2020-10-29
33023,2020-11-02,cnig_municipios,17,0,3,4,0.42857142857142855,0.2857142857142857,1,2020-03-26
33070,2020-11-02,cnig_municipios,22,0,1,1,0.14285714285714285,0.07142857142857142,4,2020-03-15
33028,2020-11-02,cnig_municipios,5,0,0,0,0.0,0.0,1,2020-04-01
33014,2020-11-02,cnig_municipios,118,1,40,56,5.714285714285714,4.0,18,2020-10-30
33037,2020-11-02,cnig_municipios,435,10,107,175,15.285714285714286,12.5,41,2020-10-09
33064,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33029,2020-11-02,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33036,2020-11-02,cnig_municipios,112,4,22,35,3.142857142857143,2.5,6,2020-08-24
33054,2020-11-02,cnig_municipios,9,0,1,5,0.14285714285714285,0.35714285714285715,2,2020-03-24
33060,2020-11-02,cnig_municipios,222,3,27,41,3.857142857142857,2.9285714285714284,15,2020-10-11
33059,2020-11-02,cnig_municipios,49,0,3,9,0.42857142857142855,0.6428571428571429,6,2020-03-30
33018,2020-11-02,cnig_municipios,19,1,5,5,0.7142857142857143,0.35714285714285715,4,2020-10-28
