id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,population,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
12,2021-03-26,cnig_ccaa,141,116713,902,1982,128.85714285714286,141.57142857142858,1863,2021-01-18,2679258.6924074464,0.0007397568609618189,0.00033666028687566127,5.262649717235947e-05,0.043561676343812694
19,2021-03-26,cnig_ccaa,26,7823,191,426,27.285714285714285,30.428571428571427,99,2020-10-21,77671.10860362812,0.005484664860057128,0.002459086826927022,0.0003347448036654585,0.10071956150288007
15,2021-03-26,cnig_ccaa,160,53954,1101,1720,157.28571428571428,122.85714285714286,742,2020-10-19,628212.3687913911,0.0027379276267818216,0.0017525920448178986,0.00025469094202621595,0.08588496928801535
07,2021-03-26,cnig_ccaa,319,212933,1761,3118,251.57142857142858,222.71428571428572,2956,2021-01-18,2431958.810339791,0.001282094082656094,0.0007241076586136568,0.0001311699847233143,0.08755617039839965
11,2021-03-26,cnig_ccaa,87,70774,527,1060,75.28571428571429,75.71428571428571,1302,2021-01-12,1097822.2080903572,0.0009655479659532955,0.00048004130005413844,7.924780475277048e-05,0.06446763371922504
18,2021-03-26,cnig_ccaa,21,5086,116,230,16.571428571428573,16.428571428571427,75,2020-10-28,75620.72428966798,0.003041494275021441,0.0015339710256629877,0.0002777016511976098,0.06725669514243066
14,2021-03-26,cnig_ccaa,61,108350,477,900,68.14285714285714,64.28571428571429,2115,2021-01-12,1459628.9300583946,0.0006165950684219408,0.0003267953862636286,4.1791443526375986e-05,0.07423119518168587
01,2021-03-26,cnig_ccaa,1239,503487,7012,12702,1001.7142857142857,907.2857142857143,8475,2021-01-20,8380429.114559863,0.0015156741768666705,0.000836711331143843,0.00014784445797022552,0.06007890444717913
04,2021-03-26,cnig_ccaa,61,57391,344,668,49.142857142857146,47.714285714285715,798,2021-01-04,1112844.3698486234,0.0006002636290381429,0.00030911779698970234,5.481449307084838e-05,0.0515714519971977
05,2021-03-26,cnig_ccaa,166,46589,1366,2854,195.14285714285714,203.85714285714286,356,2021-01-12,2090445.1420187887,0.0013652594572483398,0.000653449340785295,7.940892428283966e-05,0.02228664080369408
13,2021-03-26,cnig_ccaa,1737,629953,10497,18562,1499.5714285714287,1325.857142857143,7008,2021-01-19,6326311.176806124,0.0029340953173554035,0.00165926077719425,0.00027456758788095765,0.09957666994149275
16,2021-03-26,cnig_ccaa,388,162471,3021,5367,431.57142857142856,383.35714285714283,1504,2020-11-02,2152236.4786060955,0.0024936850821690184,0.0014036561641946348,0.00018027758745697394,0.07548938121577838
08,2021-03-26,cnig_ccaa,221,175838,1286,2261,183.71428571428572,161.5,2632,2021-01-15,2081621.7185645362,0.001086172372163354,0.0006177875588686746,0.000106167224346794,0.08447163979498445
17,2021-03-26,cnig_ccaa,48,27840,268,416,38.285714285714285,29.714285714285715,350,2021-01-21,315173.8014377002,0.0013199066613480241,0.0008503244837530541,0.00015229692246323355,0.08833221502867546
03,2021-03-26,cnig_ccaa,116,47117,851,1652,121.57142857142857,118.0,801,2020-11-10,1029001.3620573562,0.00160544005179647,0.0008270154261978183,0.0001127306573900669,0.04578905503661881
10,2021-03-25,cnig_ccaa,138,386417,830,1629,118.57142857142857,116.35714285714286,8635,2021-01-15,4940853.185500557,0.000329700142635379,0.00016798718133048774,2.7930398823623265e-05,0.0782085574074495
06,2021-03-25,cnig_ccaa,65,25925,355,656,50.714285714285715,46.857142857142854,261,2020-11-02,587665.2682410456,0.0011162817260980703,0.000604085385312218,0.00011060718322618076,0.04411524961751902
09,2021-03-25,cnig_ccaa,1458,541881,9505,17595,1357.857142857143,1256.7857142857142,5575,2020-10-20,7518587.555782387,0.0023402001864656157,0.0012642002143992996,0.00019391940164062904,0.07207218057642366
02,2021-03-25,cnig_ccaa,150,110049,976,1828,139.42857142857142,130.57142857142858,1137,2020-10-26,1308995.6643068052,0.0013964904925548702,0.0007456098034647448,0.00011459167061445871,0.08407132506300379
12,2021-03-25,cnig_ccaa,136,116572,920,1986,131.42857142857142,141.85714285714286,1863,2021-01-18,2677819.6364608603,0.000741648157687273,0.00034356309419551414,5.0787587837597745e-05,0.04353243153973856
19,2021-03-25,cnig_ccaa,30,7797,187,429,26.714285714285715,30.642857142857142,99,2020-10-21,77682.33172984069,0.005522491285302203,0.002407239791029165,0.0003861882017693848,0.10037031363986311
15,2021-03-25,cnig_ccaa,167,53794,1036,1632,148.0,116.57142857142857,742,2020-10-19,628860.5035150591,0.0025951701384930737,0.001647424181053201,0.000265559689416877,0.08554202354785319
07,2021-03-25,cnig_ccaa,291,212614,1646,3025,235.14285714285714,216.07142857142858,2956,2021-01-18,2430676.5992975044,0.0012445094509381718,0.0006771777045435474,0.00011971975213983736,0.08747111814934495
11,2021-03-25,cnig_ccaa,60,70687,500,1058,71.42857142857143,75.57142857142857,1302,2021-01-12,1095860.502697291,0.0009654513484114965,0.00045626245199031023,5.4751494238837226e-05,0.06450364788767812
18,2021-03-25,cnig_ccaa,28,5065,115,228,16.428571428571427,16.285714285714285,75,2020-10-28,76574.552113969,0.00297749048091928,0.0015018044092356016,0.0003656567257269291,0.06614468985024628
14,2021-03-25,cnig_ccaa,79,108289,467,901,66.71428571428571,64.35714285714286,2115,2021-01-12,1462925.196649868,0.0006158893168723257,0.0003192234306097404,5.400139404318949e-05,0.07402223999421452
01,2021-03-25,cnig_ccaa,1151,502248,6737,12356,962.4285714285714,882.5714285714286,8475,2021-01-20,8372362.984813862,0.0014758079675250373,0.000804671275268386,0.00013747612258184833,0.05998879897001578
04,2021-03-25,cnig_ccaa,51,57330,339,649,48.42857142857143,46.357142857142854,798,2021-01-04,1112236.4277327722,0.000583509030829846,0.0003047913119434789,4.5853560203886205e-05,0.05154479620566267
05,2021-03-25,cnig_ccaa,181,46423,1419,2927,202.71428571428572,209.07142857142858,356,2021-01-12,2090474.9442075081,0.0014001602880294821,0.0006787931153788299,8.658319512584088e-05,0.022206915289098957
13,2021-03-25,cnig_ccaa,1421,628216,9779,18095,1397.0,1292.5,7008,2021-01-19,6343702.840246728,0.0028524349982472106,0.0015415287011804075,0.0002240016652395295,0.09902985934561313
16,2021-03-25,cnig_ccaa,363,162083,2949,5277,421.2857142857143,376.92857142857144,1504,2020-11-02,2153779.5118267247,0.002450111523033442,0.0013692209364081147,0.00016854092910008328,0.07525514989346777
08,2021-03-25,cnig_ccaa,198,175617,1220,2159,174.28571428571428,154.21428571428572,2632,2021-01-15,2076513.5706116683,0.0010397235204988495,0.0005875232491934212,9.535213388548967e-05,0.08457300856852545
17,2021-03-25,cnig_ccaa,42,27792,238,390,34.0,27.857142857142858,350,2021-01-21,315480.54093728645,0.001236209367593062,0.0007544046909926891,0.00013313023958694514,0.08809418139524713
03,2021-03-25,cnig_ccaa,116,47001,850,1643,121.42857142857143,117.35714285714286,801,2020-11-10,1027070.2128747413,0.0015996958916774425,0.0008275967790175448,0.00011294261925415906,0.0457622073065925
10,2021-03-24,cnig_ccaa,149,386279,809,1646,115.57142857142857,117.57142857142857,8635,2021-01-15,4937249.160564411,0.0003333840254907926,0.0001638564256513069,3.0178748358522535e-05,0.07823769622269615
06,2021-03-24,cnig_ccaa,59,25860,331,626,47.285714285714285,44.714285714285715,261,2020-11-02,587340.957049432,0.001065820444643901,0.0005635568165768869,0.00010045272561340281,0.04402894041292537
09,2021-03-24,cnig_ccaa,1503,540423,9318,17237,1331.142857142857,1231.2142857142858,5575,2020-10-20,7517102.050189841,0.0022930379134023715,0.0012395734337229969,0.0001999440728574441,0.07189246552617333
02,2021-03-24,cnig_ccaa,150,109899,965,1811,137.85714285714286,129.35714285714286,1137,2020-10-26,1308584.241584362,0.0013839384140889091,0.0007374381941445596,0.0001146276985716932,0.08398312963553674
12,2021-03-24,cnig_ccaa,119,116436,948,2057,135.42857142857142,146.92857142857142,1863,2021-01-18,2676252.184298575,0.0007686121704330804,0.0003542267076181625,4.446516688455837e-05,0.0435071106837852
19,2021-03-24,cnig_ccaa,26,7767,183,436,26.142857142857142,31.142857142857142,99,2020-10-21,77854.92628734007,0.005600159434880842,0.0023505256343651242,0.00033395446171307773,0.09976247323559519
15,2021-03-24,cnig_ccaa,197,53627,982,1530,140.28571428571428,109.28571428571429,742,2020-10-19,630794.4389950344,0.0024255128222714787,0.001556767053248753,0.0003123045921486806,0.08501501707186443
07,2021-03-24,cnig_ccaa,275,212323,1563,2923,223.28571428571428,208.78571428571428,2956,2021-01-18,2429086.8303249413,0.0012033328588789013,0.0006434516792431483,0.00011321126794105297,0.08740856742926614
11,2021-03-24,cnig_ccaa,69,70627,521,1065,74.42857142857143,76.07142857142857,1302,2021-01-12,1092999.3396161865,0.0009743830223849736,0.00047667000437800116,6.312904088691378e-05,0.06461760537275449
18,2021-03-24,cnig_ccaa,16,5037,101,215,14.428571428571429,15.357142857142858,75,2020-10-28,77034.12247274218,0.002790970976219996,0.0013111072958056726,0.00020770016567218578,0.06538660840567498
14,2021-03-24,cnig_ccaa,73,108210,460,891,65.71428571428571,63.642857142857146,2115,2021-01-12,1462940.987898537,0.000609047123137817,0.0003144351028545408,4.989948371387278e-05,0.07396744017367361
01,2021-03-24,cnig_ccaa,1078,501097,6525,11957,932.1428571428571,854.0714285714286,8475,2021-01-20,8364680.714943472,0.0014294628100554828,0.0007800656381711153,0.00012887521194612447,0.059906291354886024
04,2021-03-24,cnig_ccaa,54,57279,334,637,47.714285714285715,45.5,798,2021-01-04,1110379.1609530977,0.0005736779132753436,0.00030079815232961503,4.8632036604189255e-05,0.05158508193798808
05,2021-03-24,cnig_ccaa,187,46242,1441,2959,205.85714285714286,211.35714285714286,356,2021-01-12,2085797.8335282016,0.0014186418033596026,0.0006908627369520741,8.965394296324625e-05,0.022169933852975582
13,2021-03-24,cnig_ccaa,1485,626795,9720,17747,1388.5714285714287,1267.642857142857,7008,2021-01-19,6372102.751580158,0.0027851088866385726,0.0015253991310152097,0.00023304708946065704,0.09836548851076937
16,2021-03-24,cnig_ccaa,457,161720,2945,5190,420.7142857142857,370.7142857142857,1504,2020-11-02,2154683.980491035,0.0024087058923681426,0.0013667897597349093,0.0002120960679792372,0.07505508996411869
08,2021-03-24,cnig_ccaa,213,175419,1175,2083,167.85714285714286,148.78571428571428,2632,2021-01-15,2073216.6357496604,0.00100471893003444,0.0005667521568845257,0.00010273890163098209,0.08461199711363966
17,2021-03-24,cnig_ccaa,56,27750,233,366,33.285714285714285,26.142857142857142,350,2021-01-21,315370.78892078553,0.001160538682902339,0.0007388128773667896,0.0001775687602254945,0.08799166243316914
03,2021-03-24,cnig_ccaa,95,46885,797,1641,113.85714285714286,117.21428571428571,801,2020-11-10,1025649.2727569827,0.0015999621348035786,0.0007770687516383012,9.262425521410114e-05,0.045712507428559285
10,2021-03-23,cnig_ccaa,134,386130,780,1638,111.42857142857143,117.0,8635,2021-01-15,4938933.122979566,0.000331650572950424,0.00015792884426210665,2.7131365552720887e-05,0.07818085209606057
06,2021-03-23,cnig_ccaa,50,25801,328,610,46.857142857142854,43.57142857142857,261,2020-11-02,586554.3716756825,0.0010399717902661563,0.0005591979462414743,8.524358936607838e-05,0.04398739698468377
09,2021-03-23,cnig_ccaa,1645,538920,9033,16909,1290.4285714285713,1207.7857142857142,5575,2020-10-20,7515598.408384781,0.002249854114229343,0.0012019003024326485,0.00021887811330695303,0.07170686493822682
02,2021-03-23,cnig_ccaa,153,109749,930,1780,132.85714285714286,127.14285714285714,1137,2020-10-26,1307989.9364531548,0.0013608667394083961,0.0007110146447470834,0.0001169733770390363,0.08390660886704049
12,2021-03-23,cnig_ccaa,156,116317,994,2106,142.0,150.42857142857142,1863,2021-01-18,2676344.388881431,0.0007868942460279544,0.00037140212751746757,5.828846266873736e-05,0.04346114815538156
19,2021-03-23,cnig_ccaa,27,7741,187,448,26.714285714285715,32.0,99,2020-10-21,78100.47013776966,0.005736201065239755,0.0023943517839282013,0.0003457085463425745,0.0991159206384396
15,2021-03-23,cnig_ccaa,168,53430,862,1396,123.14285714285714,99.71428571428571,742,2020-10-19,630277.9574956443,0.0022148957985884303,0.0013676505575811082,0.00026654906458657327,0.08477212214797983
07,2021-03-23,cnig_ccaa,302,212048,1487,2839,212.42857142857142,202.78571428571428,2956,2021-01-18,2427623.1658810605,0.0011694566273302298,0.0006125332880732834,0.00012440151512988003,0.08734798834523444
11,2021-03-23,cnig_ccaa,112,70558,526,1046,75.14285714285714,74.71428571428571,1302,2021-01-12,1091496.3563893503,0.0009583174454747138,0.000481907243135468,0.00010261142819614527,0.06464336741663944
18,2021-03-23,cnig_ccaa,16,5021,107,217,15.285714285714286,15.5,75,2020-10-28,77100.79497542063,0.0028144975686590335,0.0013877937320115972,0.0002075205580578089,0.06512254512551616
14,2021-03-23,cnig_ccaa,76,108137,452,901,64.57142857142857,64.35714285714286,2115,2021-01-12,1460986.300094739,0.0006167066727056741,0.000309380040025488,5.2019652747648425e-05,0.0740164366996376
01,2021-03-23,cnig_ccaa,1151,500019,6320,11715,902.8571428571429,836.7857142857143,8475,2021-01-20,8363006.93535946,0.0014008119436644307,0.0007557090468595137,0.00013762992293280067,0.05978938004772898
04,2021-03-23,cnig_ccaa,32,57225,325,619,46.42857142857143,44.214285714285715,798,2021-01-04,1109266.3528306275,0.0005580264815753538,0.00029298644024554116,2.884789565494559e-05,0.05158815090169567
05,2021-03-23,cnig_ccaa,211,46055,1493,2985,213.28571428571428,213.21428571428572,356,2021-01-12,2085642.4155437483,0.0014312137007540576,0.0007158465846652623,0.00010116786963454142,0.02208192528918865
13,2021-03-23,cnig_ccaa,1840,625310,9495,17431,1356.4285714285713,1245.0714285714287,7008,2021-01-19,6377651.92718813,0.002733137555797158,0.001488792444053354,0.00028850743518253516,0.09804705668151689
16,2021-03-23,cnig_ccaa,529,161263,2817,5047,402.42857142857144,360.5,1504,2020-11-02,2155379.960226491,0.0023415825019870986,0.0013069621375267795,0.00024543236448408464,0.07481882683137418
08,2021-03-23,cnig_ccaa,197,175206,1106,2039,158.0,145.64285714285714,2632,2021-01-15,2073377.5602952782,0.0009834195368206926,0.0005334291357153928,9.501405039415225e-05,0.08450269905257786
17,2021-03-23,cnig_ccaa,49,27694,206,331,29.428571428571427,23.642857142857142,350,2021-01-21,315191.1089901371,0.0010501565258630363,0.0006535717351292612,0.0001554612379676398,0.08786415355664932
03,2021-03-23,cnig_ccaa,124,46790,770,1652,110.0,118.0,801,2020-11-10,1026110.2810827877,0.0016099634030142954,0.0007504066708964936,0.0001208447106378769,0.04559938718343758
10,2021-03-22,cnig_ccaa,132,385996,774,1664,110.57142857142857,118.85714285714286,8635,2021-01-15,4939399.377493781,0.00033688306468635925,0.00015669921398271758,2.672389695829292e-05,0.0781463434114639
06,2021-03-22,cnig_ccaa,56,25751,315,598,45.0,42.714285714285715,261,2020-11-02,588043.9810332533,0.0010169307386655893,0.0005356742185278606,9.523097218273077e-05,0.04379094222638393
09,2021-03-22,cnig_ccaa,1659,537275,8741,16406,1248.7142857142858,1171.857142857143,5575,2020-10-20,7514048.260742338,0.002183376980117931,0.0011632877107893964,0.0002207864445943952,0.0715027347917141
02,2021-03-22,cnig_ccaa,171,109596,916,1754,130.85714285714286,125.28571428571429,1137,2020-10-26,1301974.6743945943,0.00134718442262757,0.000703546711018731,0.0001313389602447631,0.08417675255546817
12,2021-03-22,cnig_ccaa,152,116161,1005,2095,143.57142857142858,149.64285714285714,1863,2021-01-18,2681000.537186928,0.0007814246849044662,0.00037486005170834775,5.669525160166056e-05,0.043327481061187445
19,2021-03-22,cnig_ccaa,43,7714,204,453,29.142857142857142,32.357142857142854,99,2020-10-21,78326.9163513222,0.0057834524975826284,0.002604468674408071,0.0005489811421546425,0.09848466350188166
15,2021-03-22,cnig_ccaa,167,53262,804,1293,114.85714285714286,92.35714285714286,742,2020-10-19,630608.4908615273,0.0020504005555547215,0.0012749590461453952,0.0002648235829680112,0.08446127949725876
07,2021-03-22,cnig_ccaa,270,211746,1408,2729,201.14285714285714,194.92857142857142,2956,2021-01-18,2425098.6308232704,0.0011253150553606809,0.0005805949424506554,0.00011133567788471375,0.08731438684954296
11,2021-03-22,cnig_ccaa,80,70446,527,1006,75.28571428571429,71.85714285714286,1302,2021-01-12,1093549.8998661425,0.0009199397303434812,0.00048191673746621726,7.315624098158896e-05,0.0644195569023627
18,2021-03-22,cnig_ccaa,13,5005,104,214,14.857142857142858,15.285714285714286,75,2020-10-28,76668.83426793343,0.0027912254313419895,0.001356483387194238,0.00016956042339927974,0.0652807630087227
14,2021-03-22,cnig_ccaa,72,108061,427,875,61.0,62.5,2115,2021-01-12,1463745.854010013,0.0005977813686733178,0.0002917173079125791,4.918886690797587e-05,0.07382497426309417
01,2021-03-22,cnig_ccaa,1073,498868,6012,11440,858.8571428571429,817.1428571428571,8475,2021-01-20,8367382.210490786,0.0013672137488421234,0.0007185042882901089,0.00012823604479961524,0.0596205584315885
04,2021-03-22,cnig_ccaa,53,57193,352,635,50.285714285714285,45.357142857142854,798,2021-01-04,1107677.9471612836,0.0005732713209894218,0.00031778189761933303,4.784784253927457e-05,0.05163323883676851
05,2021-03-22,cnig_ccaa,234,45844,1498,2971,214.0,212.21428571428572,356,2021-01-12,2087158.2207696792,0.0014234665922473225,0.0007177223006349677,0.00011211416445165717,0.021964793825306715
13,2021-03-22,cnig_ccaa,1705,623470,8904,16862,1272.0,1204.4285714285713,7008,2021-01-19,6376958.560945763,0.00264420724062212,0.0013962769108349753,0.00026736883793504414,0.097769178526312
16,2021-03-22,cnig_ccaa,485,160734,2634,4804,376.2857142857143,343.14285714285717,1504,2020-11-02,2148353.738306192,0.0022361308169796916,0.0012260550732565586,0.00022575425608558502,0.07481728783022767
08,2021-03-22,cnig_ccaa,196,175009,1080,1962,154.28571428571428,140.14285714285714,2632,2021-01-15,2075422.6796627012,0.0009453495999758783,0.0005203759265922266,9.443859408525593e-05,0.08432450975646202
17,2021-03-22,cnig_ccaa,23,27645,177,301,25.285714285714285,21.5,350,2021-01-21,314551.676365208,0.0009569174880203979,0.0005627056324904,7.311994094508024e-05,0.08788698988811927
