id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
48,2020-05-20,cnig_provincias,8,8127,93,216,13.285714285714286,15.428571428571429,331,2020-03-16
50,2020-05-20,cnig_provincias,8,4341,42,87,6.0,6.214285714285714,216,2020-03-23
09,2020-05-20,cnig_provincias,4,2205,29,43,4.142857142857143,3.0714285714285716,85,2020-04-09
17,2020-05-20,cnig_provincias,25,4222,216,350,30.857142857142858,25.0,133,2020-03-16
11,2020-05-20,cnig_provincias,4,1307,8,19,1.1428571428571428,1.3571428571428572,66,2020-03-16
28,2020-05-20,cnig_provincias,123,72465,933,1808,133.28571428571428,129.14285714285714,3219,2020-03-20
34,2020-05-20,cnig_provincias,4,1042,25,44,3.5714285714285716,3.142857142857143,50,2020-03-20
44,2020-05-20,cnig_provincias,1,596,28,32,4.0,2.2857142857142856,25,2020-03-20
21,2020-05-20,cnig_provincias,0,415,2,3,0.2857142857142857,0.21428571428571427,26,2020-03-20
26,2020-05-20,cnig_provincias,4,3990,24,40,3.4285714285714284,2.857142857142857,190,2020-03-20
01,2020-05-20,cnig_provincias,7,3435,39,67,5.571428571428571,4.785714285714286,181,2020-03-18
20,2020-05-20,cnig_provincias,0,2436,29,63,4.142857142857143,4.5,108,2020-03-23
16,2020-05-20,cnig_provincias,11,2288,49,114,7.0,8.142857142857142,103,2020-03-20
51,2020-05-20,cnig_provincias,1,126,7,11,1.0,0.7857142857142857,7,2020-03-22
18,2020-05-20,cnig_provincias,1,2526,12,28,1.7142857142857142,2.0,147,2020-03-20
43,2020-05-20,cnig_provincias,12,2256,43,85,6.142857142857143,6.071428571428571,93,2020-04-03
15,2020-05-20,cnig_provincias,5,4047,26,66,3.7142857142857144,4.714285714285714,186,2020-03-20
04,2020-05-20,cnig_provincias,0,520,1,3,0.14285714285714285,0.21428571428571427,30,2020-03-21
14,2020-05-20,cnig_provincias,0,1377,7,11,1.0,0.7857142857142857,86,2020-03-26
29,2020-05-20,cnig_provincias,1,2916,10,22,1.4285714285714286,1.5714285714285714,197,2020-03-20
49,2020-05-20,cnig_provincias,0,720,13,32,1.8571428571428572,2.2857142857142856,39,2020-04-06
31,2020-05-20,cnig_provincias,5,5405,74,114,10.571428571428571,8.142857142857142,231,2020-03-20
45,2020-05-20,cnig_provincias,10,4543,72,160,10.285714285714286,11.428571428571429,202,2020-03-20
10,2020-05-20,cnig_provincias,2,2210,9,38,1.2857142857142858,2.7142857142857144,139,2020-03-23
24,2020-05-20,cnig_provincias,4,2891,31,66,4.428571428571429,4.714285714285714,133,2020-03-19
02,2020-05-20,cnig_provincias,4,3404,17,43,2.4285714285714284,3.0714285714285716,180,2020-03-15
19,2020-05-20,cnig_provincias,3,1722,13,33,1.8571428571428572,2.357142857142857,79,2020-03-20
38,2020-05-20,cnig_provincias,2,1588,19,29,2.7142857142857144,2.0714285714285716,88,2020-03-20
33,2020-05-20,cnig_provincias,1,2398,12,28,1.7142857142857142,2.0,105,2020-03-16
35,2020-05-20,cnig_provincias,2,728,8,14,1.1428571428571428,1.0,49,2020-03-16
13,2020-05-20,cnig_provincias,5,6065,74,134,10.571428571428571,9.571428571428571,330,2020-03-20
03,2020-05-20,cnig_provincias,6,4082,33,65,4.714285714285714,4.642857142857143,220,2020-03-20
37,2020-05-20,cnig_provincias,2,3155,21,35,3.0,2.5,160,2020-03-21
39,2020-05-20,cnig_provincias,0,2296,13,40,1.8571428571428572,2.857142857142857,178,2020-03-19
41,2020-05-20,cnig_provincias,2,2536,11,19,1.5714285714285714,1.3571428571428572,147,2020-03-20
40,2020-05-20,cnig_provincias,1,2570,10,20,1.4285714285714286,1.4285714285714286,139,2020-03-20
06,2020-05-20,cnig_provincias,1,956,7,20,1.0,1.4285714285714286,56,2020-03-23
30,2020-05-19,cnig_provincias,2,1710,14,26,2.0,1.8571428571428572,103,2020-03-23
32,2020-05-19,cnig_provincias,1,1772,9,24,1.2857142857142858,1.7142857142857142,117,2020-04-02
46,2020-05-19,cnig_provincias,6,6162,34,71,4.857142857142857,5.071428571428571,314,2020-03-16
27,2020-05-19,cnig_provincias,0,790,1,3,0.14285714285714285,0.21428571428571427,49,2020-03-23
42,2020-05-19,cnig_provincias,0,1395,8,14,1.1428571428571428,1.0,83,2020-03-21
05,2020-05-19,cnig_provincias,0,1763,17,23,2.4285714285714284,1.6428571428571428,89,2020-03-19
23,2020-05-19,cnig_provincias,2,1531,16,36,2.2857142857142856,2.5714285714285716,103,2020-03-20
52,2020-05-19,cnig_provincias,0,122,1,1,0.14285714285714285,0.07142857142857142,9,2020-03-13
08,2020-05-19,cnig_provincias,291,44766,1427,2085,203.85714285714286,148.92857142857142,1636,2020-03-20
07,2020-05-19,cnig_provincias,12,2142,55,87,7.857142857142857,6.214285714285714,103,2020-03-19
36,2020-05-19,cnig_provincias,0,2620,8,36,1.1428571428571428,2.5714285714285716,168,2020-03-28
47,2020-05-19,cnig_provincias,9,4335,44,90,6.285714285714286,6.428571428571429,235,2020-04-04
25,2020-05-19,cnig_provincias,39,2273,198,286,28.285714285714285,20.428571428571427,92,2020-03-21
12,2020-05-19,cnig_provincias,2,1562,17,33,2.4285714285714284,2.357142857142857,64,2020-03-25
22,2020-05-19,cnig_provincias,6,775,41,72,5.857142857142857,5.142857142857143,40,2020-03-29
48,2020-05-19,cnig_provincias,12,8119,104,226,14.857142857142858,16.142857142857142,331,2020-03-16
50,2020-05-19,cnig_provincias,10,4333,46,84,6.571428571428571,6.0,216,2020-03-23
09,2020-05-19,cnig_provincias,3,2201,28,39,4.0,2.7857142857142856,85,2020-04-09
17,2020-05-19,cnig_provincias,17,4197,227,334,32.42857142857143,23.857142857142858,133,2020-03-16
11,2020-05-19,cnig_provincias,0,1303,8,15,1.1428571428571428,1.0714285714285714,66,2020-03-16
28,2020-05-19,cnig_provincias,153,72342,962,1744,137.42857142857142,124.57142857142857,3219,2020-03-20
34,2020-05-19,cnig_provincias,8,1038,34,41,4.857142857142857,2.9285714285714284,50,2020-03-20
44,2020-05-19,cnig_provincias,7,595,29,31,4.142857142857143,2.2142857142857144,25,2020-03-20
21,2020-05-19,cnig_provincias,0,415,2,3,0.2857142857142857,0.21428571428571427,26,2020-03-20
26,2020-05-19,cnig_provincias,5,3986,25,36,3.5714285714285716,2.5714285714285716,190,2020-03-20
01,2020-05-19,cnig_provincias,10,3428,36,64,5.142857142857143,4.571428571428571,181,2020-03-18
20,2020-05-19,cnig_provincias,7,2436,34,66,4.857142857142857,4.714285714285714,108,2020-03-23
16,2020-05-19,cnig_provincias,4,2277,41,128,5.857142857142857,9.142857142857142,103,2020-03-20
51,2020-05-19,cnig_provincias,3,125,6,11,0.8571428571428571,0.7857142857142857,7,2020-03-22
18,2020-05-19,cnig_provincias,3,2525,15,27,2.142857142857143,1.9285714285714286,147,2020-03-20
43,2020-05-19,cnig_provincias,1,2244,45,75,6.428571428571429,5.357142857142857,93,2020-04-03
15,2020-05-19,cnig_provincias,6,4042,25,69,3.5714285714285716,4.928571428571429,186,2020-03-20
04,2020-05-19,cnig_provincias,0,520,1,3,0.14285714285714285,0.21428571428571427,30,2020-03-21
14,2020-05-19,cnig_provincias,1,1377,10,11,1.4285714285714286,0.7857142857142857,86,2020-03-26
29,2020-05-19,cnig_provincias,3,2915,12,22,1.7142857142857142,1.5714285714285714,197,2020-03-20
49,2020-05-19,cnig_provincias,2,720,28,34,4.0,2.4285714285714284,39,2020-04-06
31,2020-05-19,cnig_provincias,9,5400,78,116,11.142857142857142,8.285714285714286,231,2020-03-20
45,2020-05-19,cnig_provincias,13,4533,74,169,10.571428571428571,12.071428571428571,202,2020-03-20
10,2020-05-19,cnig_provincias,2,2208,12,41,1.7142857142857142,2.9285714285714284,139,2020-03-23
24,2020-05-19,cnig_provincias,3,2887,37,66,5.285714285714286,4.714285714285714,133,2020-03-19
02,2020-05-19,cnig_provincias,2,3400,17,51,2.4285714285714284,3.642857142857143,180,2020-03-15
19,2020-05-19,cnig_provincias,3,1719,17,36,2.4285714285714284,2.5714285714285716,79,2020-03-20
38,2020-05-19,cnig_provincias,6,1586,20,27,2.857142857142857,1.9285714285714286,88,2020-03-20
33,2020-05-19,cnig_provincias,0,2397,13,31,1.8571428571428572,2.2142857142857144,105,2020-03-16
35,2020-05-19,cnig_provincias,1,726,8,12,1.1428571428571428,0.8571428571428571,49,2020-03-16
13,2020-05-19,cnig_provincias,18,6060,86,145,12.285714285714286,10.357142857142858,330,2020-03-20
03,2020-05-19,cnig_provincias,4,4076,31,61,4.428571428571429,4.357142857142857,220,2020-03-20
37,2020-05-19,cnig_provincias,6,3153,23,34,3.2857142857142856,2.4285714285714284,160,2020-03-21
39,2020-05-19,cnig_provincias,2,2296,15,41,2.142857142857143,2.9285714285714284,178,2020-03-19
41,2020-05-19,cnig_provincias,2,2534,10,19,1.4285714285714286,1.3571428571428572,147,2020-03-20
40,2020-05-19,cnig_provincias,1,2569,9,21,1.2857142857142858,1.5,139,2020-03-20
06,2020-05-19,cnig_provincias,0,955,8,21,1.1428571428571428,1.5,56,2020-03-23
30,2020-05-18,cnig_provincias,2,1708,14,25,2.0,1.7857142857142858,103,2020-03-23
32,2020-05-18,cnig_provincias,1,1771,10,24,1.4285714285714286,1.7142857142857142,117,2020-04-02
46,2020-05-18,cnig_provincias,5,6156,38,71,5.428571428571429,5.071428571428571,314,2020-03-16
27,2020-05-18,cnig_provincias,0,790,1,3,0.14285714285714285,0.21428571428571427,49,2020-03-23
42,2020-05-18,cnig_provincias,0,1395,9,15,1.2857142857142858,1.0714285714285714,83,2020-03-21
05,2020-05-18,cnig_provincias,9,1763,18,23,2.5714285714285716,1.6428571428571428,89,2020-03-19
23,2020-05-18,cnig_provincias,3,1529,22,37,3.142857142857143,2.642857142857143,103,2020-03-20
52,2020-05-18,cnig_provincias,1,122,1,1,0.14285714285714285,0.07142857142857142,9,2020-03-13
08,2020-05-18,cnig_provincias,215,44475,1278,1866,182.57142857142858,133.28571428571428,1636,2020-03-20
07,2020-05-18,cnig_provincias,5,2130,50,79,7.142857142857143,5.642857142857143,103,2020-03-19
36,2020-05-18,cnig_provincias,1,2620,16,39,2.2857142857142856,2.7857142857142856,168,2020-03-28
47,2020-05-18,cnig_provincias,3,4326,50,90,7.142857142857143,6.428571428571429,235,2020-04-04
25,2020-05-18,cnig_provincias,42,2234,187,255,26.714285714285715,18.214285714285715,92,2020-03-21
12,2020-05-18,cnig_provincias,2,1560,16,32,2.2857142857142856,2.2857142857142856,64,2020-03-25
22,2020-05-18,cnig_provincias,3,769,44,68,6.285714285714286,4.857142857142857,40,2020-03-29
48,2020-05-18,cnig_provincias,19,8107,112,234,16.0,16.714285714285715,331,2020-03-16
50,2020-05-18,cnig_provincias,8,4323,44,78,6.285714285714286,5.571428571428571,216,2020-03-23
09,2020-05-18,cnig_provincias,6,2198,29,36,4.142857142857143,2.5714285714285716,85,2020-04-09
17,2020-05-18,cnig_provincias,41,4180,243,323,34.714285714285715,23.071428571428573,133,2020-03-16
11,2020-05-18,cnig_provincias,2,1303,13,17,1.8571428571428572,1.2142857142857142,66,2020-03-16
28,2020-05-18,cnig_provincias,161,72189,963,1666,137.57142857142858,119.0,3219,2020-03-20
34,2020-05-18,cnig_provincias,3,1030,26,33,3.7142857142857144,2.357142857142857,50,2020-03-20
44,2020-05-18,cnig_provincias,7,588,22,25,3.142857142857143,1.7857142857142858,25,2020-03-20
21,2020-05-18,cnig_provincias,1,415,2,3,0.2857142857142857,0.21428571428571427,26,2020-03-20
26,2020-05-18,cnig_provincias,5,3981,23,31,3.2857142857142856,2.2142857142857144,190,2020-03-20
01,2020-05-18,cnig_provincias,4,3418,34,59,4.857142857142857,4.214285714285714,181,2020-03-18
20,2020-05-18,cnig_provincias,5,2429,33,65,4.714285714285714,4.642857142857143,108,2020-03-23
16,2020-05-18,cnig_provincias,6,2273,58,149,8.285714285714286,10.642857142857142,103,2020-03-20
51,2020-05-18,cnig_provincias,2,122,5,8,0.7142857142857143,0.5714285714285714,7,2020-03-22
18,2020-05-18,cnig_provincias,1,2522,16,26,2.2857142857142856,1.8571428571428572,147,2020-03-20
43,2020-05-18,cnig_provincias,4,2243,46,81,6.571428571428571,5.785714285714286,93,2020-04-03
15,2020-05-18,cnig_provincias,6,4036,26,68,3.7142857142857144,4.857142857142857,186,2020-03-20
04,2020-05-18,cnig_provincias,0,520,1,3,0.14285714285714285,0.21428571428571427,30,2020-03-21
14,2020-05-18,cnig_provincias,1,1376,9,10,1.2857142857142858,0.7142857142857143,86,2020-03-26
29,2020-05-18,cnig_provincias,3,2912,12,20,1.7142857142857142,1.4285714285714286,197,2020-03-20
49,2020-05-18,cnig_provincias,1,718,27,33,3.857142857142857,2.357142857142857,39,2020-04-06
31,2020-05-18,cnig_provincias,6,5391,71,112,10.142857142857142,8.0,231,2020-03-20
45,2020-05-18,cnig_provincias,18,4520,67,165,9.571428571428571,11.785714285714286,202,2020-03-20
10,2020-05-18,cnig_provincias,1,2206,18,40,2.5714285714285716,2.857142857142857,139,2020-03-23
24,2020-05-18,cnig_provincias,6,2884,41,64,5.857142857142857,4.571428571428571,133,2020-03-19
02,2020-05-18,cnig_provincias,4,3398,16,61,2.2857142857142856,4.357142857142857,180,2020-03-15
19,2020-05-18,cnig_provincias,2,1716,18,44,2.5714285714285716,3.142857142857143,79,2020-03-20
38,2020-05-18,cnig_provincias,3,1580,16,23,2.2857142857142856,1.6428571428571428,88,2020-03-20
33,2020-05-18,cnig_provincias,0,2397,13,35,1.8571428571428572,2.5,105,2020-03-16
35,2020-05-18,cnig_provincias,1,725,9,11,1.2857142857142858,0.7857142857142857,49,2020-03-16
13,2020-05-18,cnig_provincias,8,6042,76,140,10.857142857142858,10.0,330,2020-03-20
03,2020-05-18,cnig_provincias,3,4072,35,62,5.0,4.428571428571429,220,2020-03-20
37,2020-05-18,cnig_provincias,2,3147,17,30,2.4285714285714284,2.142857142857143,160,2020-03-21
39,2020-05-18,cnig_provincias,3,2294,21,39,3.0,2.7857142857142856,178,2020-03-19
41,2020-05-18,cnig_provincias,0,2532,9,22,1.2857142857142858,1.5714285714285714,147,2020-03-20
40,2020-05-18,cnig_provincias,2,2568,10,20,1.4285714285714286,1.4285714285714286,139,2020-03-20
06,2020-05-18,cnig_provincias,2,955,11,23,1.5714285714285714,1.6428571428571428,56,2020-03-23
30,2020-05-17,cnig_provincias,1,1706,14,27,2.0,1.9285714285714286,103,2020-03-23
32,2020-05-17,cnig_provincias,0,1770,11,27,1.5714285714285714,1.9285714285714286,117,2020-04-02
46,2020-05-17,cnig_provincias,4,6151,40,72,5.714285714285714,5.142857142857143,314,2020-03-16
27,2020-05-17,cnig_provincias,0,790,2,4,0.2857142857142857,0.2857142857142857,49,2020-03-23
42,2020-05-17,cnig_provincias,1,1395,10,19,1.4285714285714286,1.3571428571428572,83,2020-03-21
05,2020-05-17,cnig_provincias,0,1754,10,16,1.4285714285714286,1.1428571428571428,89,2020-03-19
23,2020-05-17,cnig_provincias,1,1526,26,43,3.7142857142857144,3.0714285714285716,103,2020-03-20
52,2020-05-17,cnig_provincias,0,121,0,0,0.0,0.0,9,2020-03-13
08,2020-05-17,cnig_provincias,102,44260,1240,1770,177.14285714285714,126.42857142857143,1636,2020-03-20
07,2020-05-17,cnig_provincias,5,2125,53,75,7.571428571428571,5.357142857142857,103,2020-03-19
36,2020-05-17,cnig_provincias,0,2619,18,41,2.5714285714285716,2.9285714285714284,168,2020-03-28
47,2020-05-17,cnig_provincias,3,4323,58,97,8.285714285714286,6.928571428571429,235,2020-04-04
25,2020-05-17,cnig_provincias,24,2192,159,233,22.714285714285715,16.642857142857142,92,2020-03-21
12,2020-05-17,cnig_provincias,1,1558,21,31,3.0,2.2142857142857144,64,2020-03-25
22,2020-05-17,cnig_provincias,3,766,42,79,6.0,5.642857142857143,40,2020-03-29
48,2020-05-17,cnig_provincias,13,8088,113,233,16.142857142857142,16.642857142857142,331,2020-03-16
50,2020-05-17,cnig_provincias,5,4315,41,87,5.857142857142857,6.214285714285714,216,2020-03-23
09,2020-05-17,cnig_provincias,0,2192,27,31,3.857142857142857,2.2142857142857144,85,2020-04-09
17,2020-05-17,cnig_provincias,10,4139,221,299,31.571428571428573,21.357142857142858,133,2020-03-16
11,2020-05-17,cnig_provincias,0,1301,12,17,1.7142857142857142,1.2142857142857142,66,2020-03-16
28,2020-05-17,cnig_provincias,96,72028,1017,1629,145.28571428571428,116.35714285714286,3219,2020-03-20
34,2020-05-17,cnig_provincias,1,1027,26,33,3.7142857142857144,2.357142857142857,50,2020-03-20
44,2020-05-17,cnig_provincias,0,581,15,18,2.142857142857143,1.2857142857142858,25,2020-03-20
21,2020-05-17,cnig_provincias,0,414,2,2,0.2857142857142857,0.14285714285714285,26,2020-03-20
26,2020-05-17,cnig_provincias,0,3976,22,29,3.142857142857143,2.0714285714285716,190,2020-03-20
01,2020-05-17,cnig_provincias,5,3414,34,58,4.857142857142857,4.142857142857143,181,2020-03-18
20,2020-05-17,cnig_provincias,9,2424,33,64,4.714285714285714,4.571428571428571,108,2020-03-23
16,2020-05-17,cnig_provincias,1,2267,68,161,9.714285714285714,11.5,103,2020-03-20
51,2020-05-17,cnig_provincias,0,120,4,6,0.5714285714285714,0.42857142857142855,7,2020-03-22
18,2020-05-17,cnig_provincias,0,2521,19,26,2.7142857142857144,1.8571428571428572,147,2020-03-20
43,2020-05-17,cnig_provincias,7,2239,48,80,6.857142857142857,5.714285714285714,93,2020-04-03
15,2020-05-17,cnig_provincias,1,4030,26,69,3.7142857142857144,4.928571428571429,186,2020-03-20
04,2020-05-17,cnig_provincias,0,520,1,6,0.14285714285714285,0.42857142857142855,30,2020-03-21
14,2020-05-17,cnig_provincias,2,1375,8,12,1.1428571428571428,0.8571428571428571,86,2020-03-26
29,2020-05-17,cnig_provincias,1,2909,12,21,1.7142857142857142,1.5,197,2020-03-20
49,2020-05-17,cnig_provincias,0,717,28,36,4.0,2.5714285714285716,39,2020-04-06
31,2020-05-17,cnig_provincias,20,5385,77,120,11.0,8.571428571428571,231,2020-03-20
45,2020-05-17,cnig_provincias,2,4502,69,168,9.857142857142858,12.0,202,2020-03-20
10,2020-05-17,cnig_provincias,0,2205,19,46,2.7142857142857144,3.2857142857142856,139,2020-03-23
24,2020-05-17,cnig_provincias,1,2878,39,61,5.571428571428571,4.357142857142857,133,2020-03-19
02,2020-05-17,cnig_provincias,1,3394,12,68,1.7142857142857142,4.857142857142857,180,2020-03-15
19,2020-05-17,cnig_provincias,0,1714,18,46,2.5714285714285716,3.2857142857142856,79,2020-03-20
38,2020-05-17,cnig_provincias,1,1577,15,21,2.142857142857143,1.5,88,2020-03-20
33,2020-05-17,cnig_provincias,4,2397,17,39,2.4285714285714284,2.7857142857142856,105,2020-03-16
35,2020-05-17,cnig_provincias,0,724,9,12,1.2857142857142858,0.8571428571428571,49,2020-03-16
13,2020-05-17,cnig_provincias,9,6034,77,143,11.0,10.214285714285714,330,2020-03-20
03,2020-05-17,cnig_provincias,2,4069,40,62,5.714285714285714,4.428571428571429,220,2020-03-20
37,2020-05-17,cnig_provincias,0,3145,16,30,2.2857142857142856,2.142857142857143,160,2020-03-21
39,2020-05-17,cnig_provincias,0,2291,28,38,4.0,2.7142857142857144,178,2020-03-19
41,2020-05-17,cnig_provincias,1,2532,11,24,1.5714285714285714,1.7142857142857142,147,2020-03-20
40,2020-05-17,cnig_provincias,0,2566,9,19,1.2857142857142858,1.3571428571428572,139,2020-03-20
06,2020-05-17,cnig_provincias,2,953,12,27,1.7142857142857142,1.9285714285714286,56,2020-03-23
30,2020-05-16,cnig_provincias,1,1705,15,27,2.142857142857143,1.9285714285714286,103,2020-03-23
32,2020-05-16,cnig_provincias,1,1770,13,29,1.8571428571428572,2.0714285714285716,117,2020-04-02
46,2020-05-16,cnig_provincias,3,6147,37,82,5.285714285714286,5.857142857142857,314,2020-03-16
27,2020-05-16,cnig_provincias,0,790,2,4,0.2857142857142857,0.2857142857142857,49,2020-03-23
42,2020-05-16,cnig_provincias,1,1394,11,19,1.5714285714285714,1.3571428571428572,83,2020-03-21
05,2020-05-16,cnig_provincias,1,1754,10,21,1.4285714285714286,1.5,89,2020-03-19
23,2020-05-16,cnig_provincias,1,1525,26,42,3.7142857142857144,3.0,103,2020-03-20
52,2020-05-16,cnig_provincias,0,121,0,0,0.0,0.0,9,2020-03-13
08,2020-05-16,cnig_provincias,117,44158,1222,1799,174.57142857142858,128.5,1636,2020-03-20
07,2020-05-16,cnig_provincias,0,2120,55,74,7.857142857142857,5.285714285714286,103,2020-03-19
36,2020-05-16,cnig_provincias,1,2619,20,41,2.857142857142857,2.9285714285714284,168,2020-03-28
47,2020-05-16,cnig_provincias,11,4320,57,105,8.142857142857142,7.5,235,2020-04-04
25,2020-05-16,cnig_provincias,26,2168,149,212,21.285714285714285,15.142857142857142,92,2020-03-21
12,2020-05-16,cnig_provincias,0,1557,24,31,3.4285714285714284,2.2142857142857144,64,2020-03-25
22,2020-05-16,cnig_provincias,4,763,44,79,6.285714285714286,5.642857142857143,40,2020-03-29
48,2020-05-16,cnig_provincias,11,8075,114,240,16.285714285714285,17.142857142857142,331,2020-03-16
50,2020-05-16,cnig_provincias,2,4310,40,97,5.714285714285714,6.928571428571429,216,2020-03-23
09,2020-05-16,cnig_provincias,4,2192,28,37,4.0,2.642857142857143,85,2020-04-09
17,2020-05-16,cnig_provincias,36,4129,223,303,31.857142857142858,21.642857142857142,133,2020-03-16
11,2020-05-16,cnig_provincias,0,1301,12,18,1.7142857142857142,1.2857142857142858,66,2020-03-16
28,2020-05-16,cnig_provincias,74,71932,1011,1614,144.42857142857142,115.28571428571429,3219,2020-03-20
34,2020-05-16,cnig_provincias,1,1026,25,33,3.5714285714285716,2.357142857142857,50,2020-03-20
44,2020-05-16,cnig_provincias,2,581,15,18,2.142857142857143,1.2857142857142858,25,2020-03-20
21,2020-05-16,cnig_provincias,0,414,2,2,0.2857142857142857,0.14285714285714285,26,2020-03-20
26,2020-05-16,cnig_provincias,2,3976,23,31,3.2857142857142856,2.2142857142857144,190,2020-03-20
01,2020-05-16,cnig_provincias,4,3409,29,62,4.142857142857143,4.428571428571429,181,2020-03-18
20,2020-05-16,cnig_provincias,3,2415,27,60,3.857142857142857,4.285714285714286,108,2020-03-23
16,2020-05-16,cnig_provincias,8,2266,72,168,10.285714285714286,12.0,103,2020-03-20
51,2020-05-16,cnig_provincias,1,120,4,6,0.5714285714285714,0.42857142857142855,7,2020-03-22
18,2020-05-16,cnig_provincias,1,2521,19,30,2.7142857142857144,2.142857142857143,147,2020-03-20
43,2020-05-16,cnig_provincias,11,2232,47,76,6.714285714285714,5.428571428571429,93,2020-04-03
15,2020-05-16,cnig_provincias,4,4029,31,73,4.428571428571429,5.214285714285714,186,2020-03-20
04,2020-05-16,cnig_provincias,1,520,3,9,0.42857142857142855,0.6428571428571429,30,2020-03-21
14,2020-05-16,cnig_provincias,0,1373,6,12,0.8571428571428571,0.8571428571428571,86,2020-03-26
29,2020-05-16,cnig_provincias,1,2908,12,21,1.7142857142857142,1.5,197,2020-03-20
49,2020-05-16,cnig_provincias,0,717,28,60,4.0,4.285714285714286,39,2020-04-06
31,2020-05-16,cnig_provincias,4,5365,62,110,8.857142857142858,7.857142857142857,231,2020-03-20
45,2020-05-16,cnig_provincias,6,4500,79,172,11.285714285714286,12.285714285714286,202,2020-03-20
10,2020-05-16,cnig_provincias,1,2205,22,51,3.142857142857143,3.642857142857143,139,2020-03-23
24,2020-05-16,cnig_provincias,7,2877,40,68,5.714285714285714,4.857142857142857,133,2020-03-19
02,2020-05-16,cnig_provincias,4,3393,15,76,2.142857142857143,5.428571428571429,180,2020-03-15
19,2020-05-16,cnig_provincias,0,1714,21,47,3.0,3.357142857142857,79,2020-03-20
38,2020-05-16,cnig_provincias,4,1576,14,20,2.0,1.4285714285714286,88,2020-03-20
33,2020-05-16,cnig_provincias,1,2393,14,38,2.0,2.7142857142857144,105,2020-03-16
35,2020-05-16,cnig_provincias,2,724,9,12,1.2857142857142858,0.8571428571428571,49,2020-03-16
13,2020-05-16,cnig_provincias,12,6025,70,144,10.0,10.285714285714286,330,2020-03-20
03,2020-05-16,cnig_provincias,5,4067,41,64,5.857142857142857,4.571428571428571,220,2020-03-20
37,2020-05-16,cnig_provincias,3,3145,17,36,2.4285714285714284,2.5714285714285716,160,2020-03-21
39,2020-05-16,cnig_provincias,4,2291,30,41,4.285714285714286,2.9285714285714284,178,2020-03-19
41,2020-05-16,cnig_provincias,0,2531,11,25,1.5714285714285714,1.7857142857142858,147,2020-03-20
40,2020-05-16,cnig_provincias,1,2566,11,21,1.5714285714285714,1.5,139,2020-03-20
06,2020-05-16,cnig_provincias,1,951,11,25,1.5714285714285714,1.7857142857142858,56,2020-03-23
30,2020-05-15,cnig_provincias,1,1704,15,28,2.142857142857143,2.0,103,2020-03-23
32,2020-05-15,cnig_provincias,4,1769,13,30,1.8571428571428572,2.142857142857143,117,2020-04-02
46,2020-05-15,cnig_provincias,5,6144,38,97,5.428571428571429,6.928571428571429,314,2020-03-16
27,2020-05-15,cnig_provincias,0,790,2,6,0.2857142857142857,0.42857142857142855,49,2020-03-23
42,2020-05-15,cnig_provincias,3,1393,11,19,1.5714285714285714,1.3571428571428572,83,2020-03-21
05,2020-05-15,cnig_provincias,1,1753,9,25,1.2857142857142858,1.7857142857142858,89,2020-03-19
23,2020-05-15,cnig_provincias,5,1524,26,44,3.7142857142857144,3.142857142857143,103,2020-03-20
52,2020-05-15,cnig_provincias,0,121,0,0,0.0,0.0,9,2020-03-13
08,2020-05-15,cnig_provincias,273,44041,1157,1808,165.28571428571428,129.14285714285714,1636,2020-03-20
07,2020-05-15,cnig_provincias,16,2120,55,76,7.857142857142857,5.428571428571429,103,2020-03-19
36,2020-05-15,cnig_provincias,0,2618,23,43,3.2857142857142856,3.0714285714285716,168,2020-03-28
47,2020-05-15,cnig_provincias,7,4309,50,109,7.142857142857143,7.785714285714286,235,2020-04-04
25,2020-05-15,cnig_provincias,25,2142,130,193,18.571428571428573,13.785714285714286,92,2020-03-21
12,2020-05-15,cnig_provincias,6,1557,25,38,3.5714285714285716,2.7142857142857144,64,2020-03-25
22,2020-05-15,cnig_provincias,7,759,42,79,6.0,5.642857142857143,40,2020-03-29
48,2020-05-15,cnig_provincias,19,8064,120,258,17.142857142857142,18.428571428571427,331,2020-03-16
50,2020-05-15,cnig_provincias,6,4308,40,110,5.714285714285714,7.857142857142857,216,2020-03-23
09,2020-05-15,cnig_provincias,8,2188,24,38,3.4285714285714284,2.7142857142857144,85,2020-04-09
17,2020-05-15,cnig_provincias,48,4093,201,292,28.714285714285715,20.857142857142858,133,2020-03-16
11,2020-05-15,cnig_provincias,0,1301,12,19,1.7142857142857142,1.3571428571428572,66,2020-03-16
28,2020-05-15,cnig_provincias,149,71858,1021,1727,145.85714285714286,123.35714285714286,3219,2020-03-20
34,2020-05-15,cnig_provincias,4,1025,24,35,3.4285714285714284,2.5,50,2020-03-20
44,2020-05-15,cnig_provincias,3,579,13,16,1.8571428571428572,1.1428571428571428,25,2020-03-20
21,2020-05-15,cnig_provincias,0,414,2,2,0.2857142857142857,0.14285714285714285,26,2020-03-20
26,2020-05-15,cnig_provincias,3,3974,21,30,3.0,2.142857142857143,190,2020-03-20
01,2020-05-15,cnig_provincias,4,3405,29,67,4.142857142857143,4.785714285714286,181,2020-03-18
20,2020-05-15,cnig_provincias,2,2412,27,69,3.857142857142857,4.928571428571429,108,2020-03-23
16,2020-05-15,cnig_provincias,7,2258,70,167,10.0,11.928571428571429,103,2020-03-20
